(4.904171621539444, -3.970948058271408, 29.537149294567108):(0.66, 1.0, 1.0)
(6.7738521258026365, -4.219876197054982, 29.581986560815572):(0.66, 1.0, 1.0)
(6.942361470164359, -3.9457644955947995, 29.959774613916874):(0.66, 1.0, 1.0)
(5.01698667254448, -3.7523276657365265, 29.726584221827984):(0.66, 1.0, 1.0)
(5.026307529902458, -4.020157116377354, 29.30653316746354):(0.66, 1.0, 1.0)
(6.652558954825998, -3.9199558464683593, 29.763811331880092):(0.66, 1.0, 1.0)
(4.936300947728753, -3.8342160439752044, 29.73066033694148):(0.66, 1.0, 1.0)
(5.285501048976183, -4.034319680418074, 29.409778323853015):(0.66, 1.0, 1.0)
(6.40706805819124, -3.9192844138622283, 29.758714428007604):(0.66, 1.0, 1.0)
(5.44526094302088, -4.0334077171273535, 29.403130290395023):(0.66, 1.0, 1.0)
(6.783286795240641, -4.144673985187709, 29.623186533784867):(0.66, 1.0, 1.0)
(6.233446556791663, -3.912555421295762, 29.707621017318964):(0.66, 1.0, 1.0)
(5.690817545598746, -4.116869224709273, 29.424458908855915):(0.66, 1.0, 1.0)
(5.99018086231947, -3.91299072316885, 29.71092743424177):(0.66, 1.0, 1.0)
(4.911113571760803, -3.8956103278964758, 29.578959394150974):(0.66, 1.0, 1.0)
(5.857089367933572, -4.120527931085974, 29.45060752757192):(0.66, 1.0, 1.0)
(6.7826784286066895, -4.063230002055318, 29.62053013637066):(0.66, 1.0, 1.0)
(5.846042556248605, -3.843835804708302, 29.80525300885439):(0.66, 1.0, 1.0)
(6.098088207368553, -4.119972070540488, 29.44663466465473):(0.66, 1.0, 1.0)
(5.6035037337720395, -3.84534176145792, 29.816929893600943):(0.66, 1.0, 1.0)
(6.2677180727243424, -4.206230480656028, 29.4863280942142):(0.66, 1.0, 1.0)
(6.806903975166381, -3.9963806582055987, 29.726326091337203):(0.66, 1.0, 1.0)
(5.430326334148646, -3.838303598962724, 29.762356414568426):(0.66, 1.0, 1.0)
(6.5160466447770595, -4.210245583108067, 29.514473704272508):(0.66, 1.0, 1.0)
(5.166864862073958, -3.8241815144762397, 29.65285276709795):(0.66, 1.0, 1.0)
(6.177431653632223, -4.038556540428102, 29.44066481039524):(0.66, 1.0, 1.0)
(5.888135426051915, -3.980300008620322, 29.60671311519146):(0.66, 1.0, 1.0)
(5.633714387756586, -3.784024036693573, 29.97768652333617):(0.66, 1.0, 1.0)
(6.534741745571792, -4.141311248885096, 29.599152238452437):(0.66, 1.0, 1.0)
(6.4707265571787955, -3.9897648910589516, 29.677114686590432):(0.66, 1.0, 1.0)
(6.857571470545232, -4.2215704717308284, 29.59386291003227):(0.66, 1.0, 1.0)
(6.065372514303029, -3.797427462427318, 30.083872020679713):(0.66, 1.0, 1.0)
(6.181909044326842, -4.122122180196643, 29.462002815419435):(0.66, 1.0, 1.0)
(5.3638688793167475, -3.7673807799704373, 29.845835815286637):(0.66, 1.0, 1.0)
(6.417224319683015, -4.198442566417158, 29.431733495414257):(0.66, 1.0, 1.0)
(6.006133913309872, -4.192639616986364, 29.391054476708174):(0.66, 1.0, 1.0)
(6.8742555001527075, -3.8352649924241007, 30.38362722641826):(0.66, 1.0, 1.0)
(6.444820815788209, -4.054693802723289, 29.55830191496611):(0.66, 1.0, 1.0)
(5.950668710763752, -4.1295302319519225, 29.51495007236004):(0.66, 1.0, 1.0)
(5.77062093346417, -4.116346803795547, 29.42072540330291):(0.66, 1.0, 1.0)
(5.693949137780071, -4.038554780447483, 29.44065073055029):(0.66, 1.0, 1.0)
(5.0867147580266, -3.8249418261036277, 29.658747528851034):(0.66, 1.0, 1.0)
(5.960959904102981, -4.055748617774248, 29.56599185695052):(0.66, 1.0, 1.0)
(4.972679747122526, -4.122409350367636, 29.46405612614155):(0.66, 1.0, 1.0)
(-5.097853675363958, -2.9411165188580752, 28.94949411253929):(0.0, 1.0, 1.0)
(-3.0393389838911595, -3.1012325156480074, 28.96485522338152):(0.0, 1.0, 1.0)
(-3.1478758153416218, -2.7078492742821574, 30.802659838664532):(0.0, 1.0, 1.0)
(-5.263997605773807, -2.5031506217733024, 30.36494561880827):(0.0, 1.0, 1.0)
(-4.933741349248588, -3.0169027509607376, 28.91643228995204):(0.0, 1.0, 1.0)
(-3.365497125545144, -2.679740330486745, 30.482911253094674):(0.0, 1.0, 1.0)
(-5.290014225943387, -2.5586457439899446, 30.040726682466268):(0.0, 1.0, 1.0)
(-4.7083966574288905, -3.02466954543218, 28.990877123492957):(0.0, 1.0, 1.0)
(-3.6094137195162475, -2.675011262563616, 30.42911451217532):(0.0, 1.0, 1.0)
(-5.202740893670916, -2.5972999049939216, 29.54512318009138):(0.0, 1.0, 1.0)
(-4.4671986468538645, -3.0225373289123176, 28.970440228545666):(0.0, 1.0, 1.0)
(-3.0511994932822883, -2.9541600285552443, 29.07788352537155):(0.0, 1.0, 1.0)
(-3.8470049431428315, -2.66650967618376, 30.33240944376588):(0.0, 1.0, 1.0)
(-5.163082663723826, -2.6577511326335372, 29.31991371344924):(0.0, 1.0, 1.0)
(-4.22992216642797, -3.0229682308338583, 28.97456796975732):(0.0, 1.0, 1.0)
(-3.0677145647503434, -2.8901322269678116, 29.23527272552252):(0.0, 1.0, 1.0)
(-4.070745999288559, -2.65002569770664, 30.144898761981725):(0.0, 1.0, 1.0)
(-5.108372492863238, -2.7089873950824144, 29.009225508105754):(0.0, 1.0, 1.0)
(-3.997211369057745, -3.106314753015339, 29.012323073995113):(0.0, 1.0, 1.0)
(-4.368173923988641, -2.5971907861955463, 30.493278712260725):(0.0, 1.0, 1.0)
(-3.760899064680934, -3.107893748960644, 29.02706936494112):(0.0, 1.0, 1.0)
(-3.101696270541102, -2.841242605344206, 29.559118545973302):(0.0, 1.0, 1.0)
(-4.597937633812427, -2.585595740547776, 30.35714303806424):(0.0, 1.0, 1.0)
(-5.110221645833552, -2.7893959229506553, 29.019726725798847):(0.0, 1.0, 1.0)
(-3.525797040309757, -3.110754010796547, 29.053783524096012):(0.0, 1.0, 1.0)
(-3.126221013806015, -2.7821641625873745, 29.792839278888703):(0.0, 1.0, 1.0)
(-4.824847828392684, -2.5736709918640552, 30.217137753146886):(0.0, 1.0, 1.0)
(-5.085946233156323, -2.855196025021374, 28.881873310518266):(0.0, 1.0, 1.0)
(-3.269865058653057, -3.0943178451262416, 28.90027332122922):(0.0, 1.0, 1.0)
(-3.170770523223281, -2.739104770094156, 30.21739353699684):(0.0, 1.0, 1.0)
(-5.031416753639281, -2.5525931706413627, 29.96966335835457):(0.0, 1.0, 1.0)
(-4.466860730575025, -2.9430216978780925, 28.968248466014863):(0.0, 1.0, 1.0)
(-4.777210139649362, -3.0180138853915035, 28.92708369265795):(0.0, 1.0, 1.0)
(-4.7540247416354715, -2.653391953970492, 29.271821656376122):(0.0, 1.0, 1.0)
(-4.788055433553457, -2.9455114837937058, 28.992754436153174):(0.0, 1.0, 1.0)
(-4.976868500995636, -2.5261488751813768, 30.643930706602337):(0.0, 1.0, 1.0)
(-3.182174610973895, -2.6521271145656704, 31.138281102776528):(0.0, 1.0, 1.0)
(-3.755490057578683, -2.635795667742193, 30.946532387661936):(0.0, 1.0, 1.0)
(-3.8937579482950273, -2.7483531749166548, 29.430773719316722):(0.0, 1.0, 1.0)
(-4.4069990964427594, -2.7171375719986854, 29.096501773679257):(0.0, 1.0, 1.0)
(-3.40083342975229, -2.724639782717079, 30.057819614237548):(0.0, 1.0, 1.0)
(-3.449272789667547, -2.8746881037063896, 29.079047459220888):(0.0, 1.0, 1.0)
(-4.476349079421908, -2.790362445640564, 29.029782081735135):(0.0, 1.0, 1.0)
(-5.06553691123873, -2.6487071788929404, 29.220141585481166):(0.0, 1.0, 1.0)
(-3.419248106968403, -2.637773885957897, 30.969759438550472):(0.0, 1.0, 1.0)
(-4.629698830722273, -2.945735001332313, 28.99495558524728):(0.0, 1.0, 1.0)
(-3.94352110696584, -2.701895259848237, 29.806905043995382):(0.0, 1.0, 1.0)
(-4.329398324321955, -2.7184167845785616, 29.110199116176368):(0.0, 1.0, 1.0)
